Subject ID:, Run Polar:, Run Ecc:, Run Bars:, Polar no. of cycles:, Polar cycle duration:, Eccentricity no. of cycles:, Eccentricity cycle duration:, Bar no. of sweeps:, Bar sweep duration:
SUB03, No, No, Yes, 18, 42.667, 15, 51.333, 16, 20
Baseline Duration preceding and following stimualtion: 12 secs
Time, pa_cycle_count, time_through_pa_cycle, pa_angle, ecc_cycle_count, time_through_ecc_cycle, ecc_inner_rad, bar_sweep_count, time_through_bar_sweep, bar_drift_position, bar_orientation, fixation_orientation
87.03, 1, 32.46, 273,                              1, 23.64, 176,                              3, 14.94, 647, 67.5,                              45
87.07, 1, 32.51, 273,                              1, 23.69, 177,                              3, 14.99, 649, 67.5,                              45
87.12, 1, 32.56, 274,                              1, 23.74, 177,                              3, 15.04, 651, 67.5,                              45
87.17, 1, 32.6, 274,                              1, 23.78, 177,                              3, 15.08, 653, 67.5,                              45
87.22, 1, 32.65, 275,                              1, 23.83, 178,                              3, 15.13, 655, 67.5,                              45
87.28, 1, 32.71, 275,                              1, 23.89, 178,                              3, 15.19, 658, 67.5,                              45
87.34, 1, 32.77, 276,                              1, 23.95, 178,                              3, 15.25, 660, 67.5,                              45
87.38, 1, 32.82, 276,                              1, 24.0, 179,                              3, 15.3, 662, 67.5,                              45
87.43, 1, 32.87, 276,                              1, 24.04, 179,                              3, 15.34, 664, 67.5,                              45
87.48, 1, 32.91, 277,                              1, 24.09, 180,                              3, 15.39, 666, 67.5,                              45
87.52, 1, 32.96, 277,                              1, 24.14, 180,                              3, 15.44, 668, 67.5,                              45
87.57, 1, 33.0, 278,                              1, 24.18, 180,                              3, 15.48, 670, 67.5,                              45
87.62, 1, 33.05, 278,                              1, 24.23, 181,                              3, 15.53, 672, 67.5,                              45
87.66, 1, 33.1, 278,                              1, 24.27, 181,                              3, 15.57, 674, 67.5,                              45
87.71, 1, 33.14, 279,                              1, 24.32, 181,                              3, 15.62, 676, 67.5,                              45
87.75, 1, 33.19, 279,                              1, 24.37, 182,                              3, 15.67, 678, 67.5,                              45
87.8, 1, 33.23, 280,                              1, 24.41, 182,                              3, 15.71, 680, 67.5,                              45
87.84, 1, 33.28, 280,                              1, 24.46, 182,                              3, 15.76, 682, 67.5,                              45
87.89, 1, 33.32, 280,                              1, 24.5, 183,                              3, 15.8, 684, 67.5,                              45
87.93, 1, 33.37, 281,                              1, 24.55, 183,                              3, 15.85, 686, 67.5,                              45
87.98, 1, 33.42, 281,                              1, 24.6, 183,                              3, 15.89, 688, 67.5,                              45
88.03, 1, 33.46, 281,                              1, 24.64, 184,                              3, 15.94, 690, 67.5,                              45
88.07, 1, 33.51, 282,                              1, 24.69, 184,                              3, 15.98, 692, 67.5,                              45
88.12, 1, 33.55, 282,                              1, 24.73, 184,                              3, 16.03, 694, 67.5,                              45
88.16, 1, 33.6, 283,                              1, 24.78, 185,                              3, 16.08, 696, 67.5,                              45
88.21, 1, 33.64, 283,                              1, 24.82, 185,                              3, 16.12, 698, 67.5,                              45
88.25, 1, 33.69, 283,                              1, 24.87, 185,                              3, 16.17, 700, 67.5,                              45
88.3, 1, 33.74, 284,                              1, 24.91, 186,                              3, 16.21, 702, 67.5,                              45
88.35, 1, 33.78, 284,                              1, 24.96, 186,                              3, 16.26, 704, 67.5,                              45
88.41, 1, 33.84, 285,                              1, 25.02, 186,                              3, 16.32, 707, 67.5,                              45
88.45, 1, 33.89, 285,                              1, 25.07, 187,                              3, 16.37, 709, 67.5,                              45
88.5, 1, 33.93, 285,                              1, 25.11, 187,                              3, 16.41, 711, 67.5,                              45
88.54, 1, 33.98, 286,                              1, 25.16, 187,                              3, 16.46, 713, 67.5,                              45
88.59, 1, 34.02, 286,                              1, 25.2, 188,                              3, 16.5, 715, 67.5,                              45
88.64, 1, 34.07, 287,                              1, 25.25, 188,                              3, 16.55, 717, 67.5,                              45
88.68, 1, 34.12, 287,                              1, 25.3, 189,                              3, 16.6, 719, 67.5,                              45
88.73, 1, 34.16, 287,                              1, 25.34, 189,                              3, 16.64, 721, 67.5,                              45
88.77, 1, 34.21, 288,                              1, 25.39, 189,                              3, 16.69, 723, 67.5,                              45
88.82, 1, 34.25, 288,                              1, 25.43, 190,                              3, 16.73, 724, 67.5,                              45
88.86, 1, 34.3, 289,                              1, 25.48, 190,                              3, 16.78, 726, 67.5,                              45
88.91, 1, 34.34, 289,                              1, 25.52, 190,                              3, 16.82, 728, 67.5,                              45
88.95, 1, 34.39, 289,                              1, 25.57, 191,                              3, 16.87, 730, 67.5,                              45
89.0, 1, 34.43, 290,                              1, 25.61, 191,                              3, 16.91, 732, 67.5,                              45
89.04, 1, 34.48, 290,                              1, 25.66, 191,                              3, 16.96, 734, 67.5,                              45
89.09, 1, 34.52, 290,                              1, 25.7, 192,                              3, 17.0, 736, 67.5,                              45
89.13, 1, 34.57, 291,                              1, 25.75, 192,                              3, 17.05, 738, 67.5,                              0
89.18, 1, 34.62, 291,                              1, 25.8, 192,                              3, 17.09, 740, 67.5,                              0
89.23, 1, 34.66, 292,                              1, 25.84, 193,                              3, 17.14, 742, 67.5,                              0
89.27, 1, 34.71, 292,                              1, 25.89, 193,                              3, 17.19, 744, 67.5,                              0
89.32, 1, 34.76, 292,                              1, 25.93, 193,                              3, 17.23, 746, 67.5,                              0
89.37, 1, 34.8, 293,                              1, 25.98, 194,                              3, 17.28, 748, 67.5,                              0
89.42, 1, 34.85, 293,                              1, 26.03, 194,                              3, 17.33, 750, 67.5,                              0
89.47, 1, 34.91, 294,                              1, 26.08, 194,                              3, 17.38, 753, 67.5,                              0
89.52, 1, 34.96, 294,                              1, 26.14, 195,                              3, 17.44, 755, 67.5,                              0
89.57, 1, 35.01, 294,                              1, 26.19, 195,                              3, 17.49, 757, 67.5,                              0
89.63, 1, 35.06, 295,                              1, 26.24, 196,                              3, 17.54, 759, 67.5,                              0
89.69, 1, 35.12, 295,                              1, 26.3, 196,                              3, 17.6, 762, 67.5,                              0
89.74, 1, 35.18, 296,                              1, 26.36, 196,                              3, 17.66, 764, 67.5,                              0
89.8, 1, 35.23, 296,                              1, 26.41, 197,                              3, 17.71, 767, 67.5,                              0
89.85, 1, 35.29, 297,                              1, 26.47, 197,                              3, 17.77, 769, 67.5,                              0
89.9, 1, 35.34, 297,                              1, 26.52, 198,                              3, 17.82, 771, 67.5,                              0
89.95, 1, 35.39, 298,                              1, 26.56, 198,                              3, 17.86, 774, 67.5,                              0
90.0, 1, 35.43, 298,                              1, 26.61, 198,                              3, 17.91, 776, 67.5,                              0
90.04, 1, 35.48, 298,                              1, 26.65, 199,                              3, 17.95, 778, 67.5,                              0
90.09, 1, 35.52, 299,                              1, 26.7, 199,                              3, 18.0, 779, 67.5,                              0
90.13, 1, 35.57, 299,                              1, 26.74, 199,                              3, 18.04, 781, 67.5,                              0
90.18, 1, 35.61, 300,                              1, 26.79, 200,                              3, 18.09, 783, 67.5,                              0
90.22, 1, 35.66, 300,                              1, 26.84, 200,                              3, 18.14, 786, 67.5,                              0
90.27, 1, 35.71, 300,                              1, 26.89, 200,                              3, 18.19, 788, 67.5,                              0
90.32, 1, 35.76, 301,                              1, 26.93, 201,                              3, 18.23, 790, 67.5,                              0
90.37, 1, 35.8, 301,                              1, 26.98, 201,                              3, 18.28, 792, 67.5,                              0
90.42, 1, 35.85, 302,                              1, 27.03, 201,                              3, 18.33, 794, 67.5,                              0
90.47, 1, 35.9, 302,                              1, 27.08, 202,                              3, 18.38, 796, 67.5,                              0
90.51, 1, 35.95, 302,                              1, 27.13, 202,                              3, 18.43, 798, 67.5,                              0
90.56, 1, 36.0, 303,                              1, 27.17, 203,                              3, 18.47, 800, 67.5,                              0
90.61, 1, 36.04, 303,                              1, 27.22, 203,                              3, 18.52, 802, 67.5,                              0
90.67, 1, 36.1, 304,                              1, 27.28, 203,                              3, 18.58, 805, 67.5,                              0
90.72, 1, 36.15, 304,                              1, 27.33, 204,                              3, 18.63, 807, 67.5,                              0
90.77, 1, 36.2, 305,                              1, 27.38, 204,                              3, 18.68, 809, 67.5,                              0
90.82, 1, 36.25, 305,                              1, 27.43, 204,                              3, 18.73, 811, 67.5,                              0
90.86, 1, 36.3, 305,                              1, 27.47, 205,                              3, 18.77, 813, 67.5,                              0
90.91, 1, 36.34, 306,                              1, 27.52, 205,                              3, 18.82, 815, 67.5,                              0
90.95, 1, 36.39, 306,                              1, 27.57, 206,                              3, 18.87, 817, 67.5,                              0
91.0, 1, 36.43, 307,                              1, 27.61, 206,                              3, 18.91, 819, 67.5,                              0
91.04, 1, 36.48, 307,                              1, 27.66, 206,                              3, 18.96, 821, 67.5,                              0
91.09, 1, 36.52, 307,                              1, 27.7, 207,                              3, 19.0, 823, 67.5,                              0
91.13, 1, 36.57, 308,                              1, 27.75, 207,                              3, 19.05, 825, 67.5,                              0
91.19, 1, 36.62, 308,                              1, 27.8, 207,                              3, 19.1, 827, 67.5,                              45
91.23, 1, 36.67, 309,                              1, 27.85, 208,                              3, 19.15, 829, 67.5,                              45
91.28, 1, 36.72, 309,                              1, 27.9, 208,                              3, 19.19, 831, 67.5,                              45
91.33, 1, 36.76, 309,                              1, 27.94, 208,                              3, 19.24, 833, 67.5,                              45
91.37, 1, 36.81, 310,                              1, 27.98, 209,                              3, 19.28, 835, 67.5,                              45
91.42, 1, 36.85, 310,                              1, 28.03, 209,                              3, 19.33, 837, 67.5,                              45
91.46, 1, 36.9, 310,                              1, 28.07, 209,                              3, 19.37, 839, 67.5,                              45
91.5, 1, 36.94, 311,                              1, 28.12, 210,                              3, 19.42, 841, 67.5,                              45
91.55, 1, 36.99, 311,                              1, 28.17, 210,                              3, 19.47, 843, 67.5,                              45
91.6, 1, 37.03, 312,                              1, 28.21, 210,                              3, 19.51, 845, 67.5,                              45
91.64, 1, 37.08, 312,                              1, 28.25, 211,                              3, 19.55, 847, 67.5,                              45
91.69, 1, 37.12, 312,                              1, 28.3, 211,                              3, 19.6, 849, 67.5,                              45
91.73, 1, 37.17, 313,                              1, 28.35, 211,                              3, 19.65, 851, 67.5,                              45
91.78, 1, 37.21, 313,                              1, 28.39, 212,                              3, 19.69, 853, 67.5,                              45
91.82, 1, 37.26, 314,                              1, 28.44, 212,                              3, 19.74, 855, 67.5,                              45
91.87, 1, 37.3, 314,                              1, 28.48, 212,                              3, 19.78, 857, 67.5,                              45
91.93, 1, 37.36, 314,                              1, 28.54, 213,                              3, 19.84, 859, 67.5,                              45
91.97, 1, 37.41, 315,                              1, 28.58, 213,                              3, 19.88, 861, 67.5,                              45
92.02, 1, 37.45, 315,                              1, 28.63, 213,                              3, 19.93, 863, 67.5,                              45
92.06, 1, 37.5, 316,                              1, 28.68, 214,                              3, 19.98, 865, 67.5,                              45
92.11, 1, 37.55, 316,                              1, 28.72, 214,                              3, 20.02, 867, 67.5,                              45
92.15, 1, 37.59, 316,                              1, 28.77, 215,                              4, 0.03, 869, 90.0,                              45
92.2, 1, 37.64, 317,                              1, 28.82, 215,                              4, 0.07, 1, 90.0,                              45
92.25, 1, 37.69, 317,                              1, 28.86, 215,                              4, 0.12, 4, 90.0,                              45
92.3, 1, 37.73, 317,                              1, 28.91, 216,                              4, 0.17, 6, 90.0,                              45
92.34, 1, 37.78, 318,                              1, 28.95, 216,                              4, 0.21, 8, 90.0,                              45
92.39, 1, 37.82, 318,                              1, 29.0, 216,                              4, 0.26, 10, 90.0,                              45
92.43, 1, 37.87, 319,                              1, 29.05, 217,                              4, 0.31, 12, 90.0,                              45
92.48, 1, 37.92, 319,                              1, 29.1, 217,                              4, 0.35, 14, 90.0,                              45
92.53, 1, 37.96, 319,                              1, 29.14, 217,                              4, 0.4, 16, 90.0,                              45
92.57, 1, 38.01, 320,                              1, 29.18, 218,                              4, 0.44, 18, 90.0,                              45
92.62, 1, 38.05, 320,                              1, 29.23, 218,                              4, 0.49, 20, 90.0,                              45
92.66, 1, 38.1, 321,                              1, 29.28, 218,                              4, 0.54, 22, 90.0,                              45
92.71, 1, 38.15, 321,                              1, 29.32, 219,                              4, 0.58, 24, 90.0,                              45
92.76, 1, 38.19, 321,                              1, 29.37, 219,                              4, 0.63, 26, 90.0,                              45
92.8, 1, 38.24, 322,                              1, 29.42, 219,                              4, 0.67, 28, 90.0,                              45
92.85, 1, 38.28, 322,                              1, 29.46, 220,                              4, 0.72, 30, 90.0,                              45
92.89, 1, 38.33, 323,                              1, 29.51, 220,                              4, 0.77, 32, 90.0,                              45
92.94, 1, 38.37, 323,                              1, 29.55, 220,                              4, 0.81, 34, 90.0,                              45
92.99, 1, 38.42, 323,                              1, 29.6, 221,                              4, 0.86, 36, 90.0,                              45
93.03, 1, 38.47, 324,                              1, 29.65, 221,                              4, 0.9, 38, 90.0,                              45
93.08, 1, 38.51, 324,                              1, 29.69, 221,                              4, 0.95, 40, 90.0,                              45
93.12, 1, 38.56, 324,                              1, 29.74, 222,                              4, 1.0, 42, 90.0,                              45
93.17, 1, 38.61, 325,                              1, 29.79, 222,                              4, 1.04, 44, 90.0,                              45
93.22, 1, 38.66, 325,                              1, 29.83, 222,                              4, 1.09, 46, 90.0,                              0
93.27, 1, 38.7, 326,                              1, 29.88, 223,                              4, 1.14, 48, 90.0,                              0
93.31, 1, 38.75, 326,                              1, 29.93, 223,                              4, 1.18, 50, 90.0,                              0
93.36, 1, 38.79, 326,                              1, 29.97, 224,                              4, 1.23, 52, 90.0,                              0
93.4, 1, 38.84, 327,                              1, 30.02, 224,                              4, 1.28, 54, 90.0,                              0
93.45, 1, 38.89, 327,                              1, 30.06, 224,                              4, 1.32, 56, 90.0,                              0
93.5, 1, 38.93, 328,                              1, 30.11, 225,                              4, 1.37, 58, 90.0,                              0
93.54, 1, 38.98, 328,                              1, 30.16, 225,                              4, 1.41, 60, 90.0,                              0
93.59, 1, 39.02, 328,                              1, 30.2, 225,                              4, 1.46, 62, 90.0,                              0
93.63, 1, 39.07, 329,                              1, 30.25, 226,                              4, 1.51, 64, 90.0,                              0
93.68, 1, 39.12, 329,                              1, 30.3, 226,                              4, 1.55, 66, 90.0,                              0
93.73, 1, 39.16, 330,                              1, 30.34, 226,                              4, 1.6, 68, 90.0,                              0
93.77, 1, 39.21, 330,                              1, 30.38, 227,                              4, 1.64, 70, 90.0,                              0
93.82, 1, 39.25, 330,                              1, 30.43, 227,                              4, 1.69, 72, 90.0,                              0
93.86, 1, 39.3, 331,                              1, 30.48, 227,                              4, 1.73, 74, 90.0,                              0
93.91, 1, 39.34, 331,                              1, 30.52, 228,                              4, 1.78, 76, 90.0,                              0
93.95, 1, 39.39, 331,                              1, 30.57, 228,                              4, 1.83, 78, 90.0,                              0
94.0, 1, 39.44, 332,                              1, 30.61, 228,                              4, 1.87, 80, 90.0,                              0
94.05, 1, 39.48, 332,                              1, 30.66, 229,                              4, 1.92, 82, 90.0,                              0
94.09, 1, 39.53, 333,                              1, 30.71, 229,                              4, 1.96, 84, 90.0,                              0
94.14, 1, 39.57, 333,                              1, 30.75, 229,                              4, 2.01, 85, 90.0,                              0
94.18, 1, 39.62, 333,                              1, 30.8, 230,                              4, 2.05, 87, 90.0,                              0
94.23, 1, 39.66, 334,                              1, 30.84, 230,                              4, 2.1, 89, 90.0,                              0
94.27, 1, 39.71, 334,                              1, 30.88, 230,                              4, 2.14, 91, 90.0,                              0
94.32, 1, 39.75, 335,                              1, 30.93, 231,                              4, 2.19, 93, 90.0,                              0
94.36, 1, 39.8, 335,                              1, 30.98, 231,                              4, 2.24, 95, 90.0,                              0
94.41, 1, 39.84, 335,                              1, 31.02, 231,                              4, 2.28, 97, 90.0,                              0
94.45, 1, 39.89, 336,                              1, 31.07, 232,                              4, 2.32, 99, 90.0,                              0
94.5, 1, 39.93, 336,                              1, 31.11, 232,                              4, 2.37, 101, 90.0,                              0
94.56, 1, 39.99, 336,                              1, 31.17, 232,                              4, 2.43, 104, 90.0,                              0
94.62, 1, 40.05, 337,                              1, 31.23, 233,                              4, 2.49, 106, 90.0,                              0
94.66, 1, 40.1, 337,                              1, 31.28, 233,                              4, 2.53, 108, 90.0,                              0
94.71, 1, 40.14, 338,                              1, 31.32, 234,                              4, 2.58, 110, 90.0,                              0
94.75, 1, 40.19, 338,                              1, 31.37, 234,                              4, 2.62, 112, 90.0,                              0
94.8, 1, 40.23, 339,                              1, 31.41, 234,                              4, 2.67, 114, 90.0,                              0
94.84, 1, 40.28, 339,                              1, 31.45, 235,                              4, 2.71, 116, 90.0,                              0
94.89, 1, 40.32, 339,                              1, 31.5, 235,                              4, 2.76, 118, 90.0,                              0
94.93, 1, 40.37, 340,                              1, 31.55, 235,                              4, 2.8, 120, 90.0,                              0
94.98, 1, 40.41, 340,                              1, 31.59, 236,                              4, 2.85, 122, 90.0,                              0
95.02, 1, 40.46, 340,                              1, 31.63, 236,                              4, 2.89, 124, 90.0,                              0
95.06, 1, 40.5, 341,                              1, 31.68, 236,                              4, 2.94, 126, 90.0,                              0
95.11, 1, 40.54, 341,                              1, 31.72, 237,                              4, 2.98, 128, 90.0,                              0
95.15, 1, 40.59, 342,                              1, 31.77, 237,                              4, 3.02, 130, 90.0,                              0
95.2, 1, 40.63, 342,                              1, 31.81, 237,                              4, 3.07, 131, 90.0,                              0
95.24, 1, 40.68, 342,                              1, 31.86, 238,                              4, 3.12, 134, 90.0,                              0
95.29, 1, 40.72, 343,                              1, 31.9, 238,                              4, 3.16, 135, 90.0,                              0
95.33, 1, 40.77, 343,                              1, 31.95, 238,                              4, 3.2, 137, 90.0,                              0
95.38, 1, 40.81, 343,                              1, 31.99, 239,                              4, 3.25, 139, 90.0,                              0
95.42, 1, 40.85, 344,                              1, 32.03, 239,                              4, 3.29, 141, 90.0,                              0
95.46, 1, 40.9, 344,                              1, 32.08, 239,                              4, 3.34, 143, 90.0,                              0
95.51, 1, 40.94, 345,                              1, 32.12, 240,                              4, 3.38, 145, 90.0,                              0
95.55, 1, 40.99, 345,                              1, 32.17, 240,                              4, 3.42, 147, 90.0,                              0
95.6, 1, 41.03, 345,                              1, 32.21, 240,                              4, 3.47, 149, 90.0,                              0
95.66, 1, 41.09, 346,                              1, 32.27, 241,                              4, 3.53, 151, 90.0,                              0
95.7, 1, 41.14, 346,                              1, 32.32, 241,                              4, 3.57, 153, 90.0,                              0
95.75, 1, 41.18, 347,                              1, 32.36, 241,                              4, 3.62, 155, 90.0,                              0
95.79, 1, 41.22, 347,                              1, 32.4, 242,                              4, 3.66, 157, 90.0,                              0
95.84, 1, 41.27, 347,                              1, 32.45, 242,                              4, 3.71, 159, 90.0,                              0
95.88, 1, 41.31, 348,                              1, 32.49, 242,                              4, 3.75, 161, 90.0,                              0
95.92, 1, 41.36, 348,                              1, 32.54, 243,                              4, 3.8, 163, 90.0,                              0
95.97, 1, 41.4, 348,                              1, 32.58, 243,                              4, 3.84, 165, 90.0,                              0
96.01, 1, 41.45, 349,                              1, 32.63, 243,                              4, 3.88, 167, 90.0,                              0
96.06, 1, 41.49, 349,                              1, 32.67, 244,                              4, 3.93, 169, 90.0,                              0
96.1, 1, 41.54, 350,                              1, 32.72, 244,                              4, 3.97, 171, 90.0,                              0
96.15, 1, 41.58, 350,                              1, 32.76, 244,                              4, 4.02, 173, 90.0,                              0
96.19, 1, 41.63, 350,                              1, 32.81, 245,                              4, 4.07, 175, 90.0,                              0
96.24, 1, 41.67, 351,                              1, 32.85, 245,                              4, 4.11, 177, 90.0,                              0
96.28, 1, 41.72, 351,                              1, 32.9, 245,                              4, 4.16, 179, 90.0,                              0
96.33, 1, 41.77, 352,                              1, 32.95, 246,                              4, 4.2, 181, 90.0,                              0
96.38, 1, 41.81, 352,                              1, 32.99, 246,                              4, 4.25, 183, 90.0,                              0
96.42, 1, 41.86, 352,                              1, 33.04, 246,                              4, 4.29, 185, 90.0,                              0
96.47, 1, 41.9, 353,                              1, 33.08, 247,                              4, 4.34, 187, 90.0,                              0
96.51, 1, 41.95, 353,                              1, 33.13, 247,                              4, 4.39, 189, 90.0,                              0
96.56, 1, 41.99, 353,                              1, 33.17, 247,                              4, 4.43, 191, 90.0,                              0
96.6, 1, 42.04, 354,                              1, 33.22, 248,                              4, 4.47, 192, 90.0,                              0
96.65, 1, 42.08, 354,                              1, 33.26, 248,                              4, 4.52, 194, 90.0,                              0
96.69, 1, 42.13, 355,                              1, 33.31, 248,                              4, 4.56, 196, 90.0,                              0
96.74, 1, 42.17, 355,                              1, 33.35, 249,                              4, 4.61, 198, 90.0,                              0
96.78, 1, 42.22, 355,                              1, 33.4, 249,                              4, 4.65, 200, 90.0,                              0
96.84, 1, 42.28, 356,                              1, 33.46, 250,                              4, 4.71, 203, 90.0,                              0
96.89, 1, 42.32, 356,                              1, 33.5, 250,                              4, 4.76, 205, 90.0,                              0
96.93, 1, 42.37, 357,                              1, 33.55, 250,                              4, 4.8, 207, 90.0,                              0
96.98, 1, 42.41, 357,                              1, 33.59, 251,                              4, 4.85, 209, 90.0,                              0
97.02, 1, 42.46, 357,                              1, 33.63, 251,                              4, 4.89, 211, 90.0,                              0
97.07, 1, 42.51, 358,                              1, 33.68, 251,                              4, 4.94, 213, 90.0,                              0
97.12, 1, 42.56, 358,                              1, 33.73, 252,                              4, 4.99, 215, 90.0,                              0
97.15, 2, 0.03, 359,                              1, 33.77, 252,                              4, 5.03, 216, 90.0,                              0
97.2, 2, 0.08, 0,                              1, 33.82, 252,                              4, 5.07, 218, 90.0,                              0
97.25, 2, 0.13, 0,                              1, 33.86, 253,                              4, 5.12, 220, 90.0,                              0
97.3, 2, 0.18, 1,                              1, 33.91, 253,                              4, 5.17, 223, 90.0,                              0
97.34, 2, 0.22, 1,                              1, 33.96, 253,                              4, 5.22, 225, 90.0,                              0
97.39, 2, 0.27, 1,                              1, 34.01, 254,                              4, 5.26, 227, 90.0,                              0
97.44, 2, 0.32, 2,                              1, 34.05, 254,                              4, 5.31, 229, 90.0,                              0
97.49, 2, 0.37, 2,                              1, 34.1, 254,                              4, 5.36, 231, 90.0,                              0
97.54, 2, 0.42, 3,                              1, 34.15, 255,                              4, 5.41, 233, 90.0,                              0
97.59, 2, 0.47, 3,                              1, 34.2, 255,                              4, 5.46, 235, 90.0,                              0
97.64, 2, 0.52, 3,                              1, 34.25, 255,                              4, 5.51, 237, 90.0,                              0
97.69, 2, 0.57, 4,                              1, 34.3, 256,                              4, 5.56, 240, 90.0,                              0
97.74, 2, 0.62, 4,                              1, 34.35, 256,                              4, 5.61, 242, 90.0,                              0
97.79, 2, 0.67, 5,                              1, 34.4, 257,                              4, 5.66, 244, 90.0,                              0
97.84, 2, 0.72, 5,                              1, 34.45, 257,                              4, 5.71, 246, 90.0,                              0
97.9, 2, 0.78, 6,                              1, 34.52, 257,                              4, 5.77, 248, 90.0,                              0
97.95, 2, 0.83, 6,                              1, 34.57, 258,                              4, 5.82, 251, 90.0,                              0
98.0, 2, 0.88, 7,                              1, 34.62, 258,                              4, 5.87, 253, 90.0,                              0
98.05, 2, 0.93, 7,                              1, 34.67, 259,                              4, 5.92, 255, 90.0,                              0
98.1, 2, 0.98, 7,                              1, 34.72, 259,                              4, 5.97, 257, 90.0,                              0
98.15, 2, 1.03, 8,                              1, 34.77, 259,                              4, 6.02, 260, 90.0,                              0
98.2, 2, 1.08, 8,                              1, 34.82, 260,                              4, 6.07, 262, 90.0,                              0
98.25, 2, 1.13, 9,                              1, 34.86, 260,                              4, 6.12, 264, 90.0,                              0
98.3, 2, 1.18, 9,                              1, 34.91, 260,                              4, 6.17, 266, 90.0,                              0
98.34, 2, 1.22, 9,                              1, 34.96, 261,                              4, 6.22, 268, 90.0,                              0
98.39, 2, 1.27, 10,                              1, 35.0, 261,                              4, 6.26, 270, 90.0,                              0
98.44, 2, 1.32, 10,                              1, 35.05, 261,                              4, 6.31, 272, 90.0,                              0
98.48, 2, 1.36, 11,                              1, 35.1, 262,                              4, 6.36, 274, 90.0,                              0
98.53, 2, 1.41, 11,                              1, 35.15, 262,                              4, 6.4, 276, 90.0,                              0
98.58, 2, 1.45, 11,                              1, 35.19, 263,                              4, 6.45, 278, 90.0,                              0
98.62, 2, 1.5, 12,                              1, 35.24, 263,                              4, 6.49, 280, 90.0,                              0
98.67, 2, 1.55, 12,                              1, 35.28, 263,                              4, 6.54, 282, 90.0,                              0
98.72, 2, 1.6, 13,                              1, 35.33, 264,                              4, 6.59, 284, 90.0,                              0
98.77, 2, 1.65, 13,                              1, 35.38, 264,                              4, 6.64, 286, 90.0,                              0
98.81, 2, 1.69, 13,                              1, 35.43, 264,                              4, 6.69, 288, 90.0,                              0
98.86, 2, 1.74, 14,                              1, 35.48, 265,                              4, 6.74, 291, 90.0,                              0
98.91, 2, 1.79, 14,                              1, 35.52, 265,                              4, 6.78, 293, 90.0,                              0
98.95, 2, 1.83, 15,                              1, 35.57, 265,                              4, 6.83, 295, 90.0,                              0
99.0, 2, 1.88, 15,                              1, 35.62, 266,                              4, 6.87, 297, 90.0,                              0
99.05, 2, 1.93, 15,                              1, 35.66, 266,                              4, 6.92, 299, 90.0,                              0
99.1, 2, 1.98, 16,                              1, 35.71, 266,                              4, 6.97, 301, 90.0,                              0
99.14, 2, 2.02, 16,                              1, 35.76, 267,                              4, 7.02, 303, 90.0,                              0
99.19, 2, 2.07, 17,                              1, 35.8, 267,                              4, 7.06, 305, 90.0,                              0
99.24, 2, 2.12, 17,                              1, 35.85, 267,                              4, 7.11, 307, 90.0,                              0
99.28, 2, 2.16, 17,                              1, 35.9, 268,                              4, 7.16, 309, 90.0,                              0
99.33, 2, 2.21, 18,                              1, 35.95, 268,                              4, 7.2, 311, 90.0,                              0
99.38, 2, 2.25, 18,                              1, 35.99, 269,                              4, 7.25, 313, 90.0,                              0
99.42, 2, 2.3, 19,                              1, 36.04, 269,                              4, 7.3, 315, 90.0,                              0
99.47, 2, 2.35, 19,                              1, 36.09, 269,                              4, 7.35, 317, 90.0,                              0
99.52, 2, 2.4, 19,                              1, 36.14, 270,                              4, 7.4, 319, 90.0,                              0
99.57, 2, 2.45, 20,                              1, 36.19, 270,                              4, 7.44, 321, 90.0,                              0
99.62, 2, 2.5, 20,                              1, 36.24, 270,                              4, 7.5, 323, 90.0,                              0
99.69, 2, 2.56, 21,                              1, 36.3, 271,                              4, 7.56, 326, 90.0,                              0
99.73, 2, 2.61, 21,                              1, 36.35, 271,                              4, 7.61, 328, 90.0,                              0
99.78, 2, 2.66, 22,                              1, 36.4, 272,                              4, 7.66, 330, 90.0,                              0
99.83, 2, 2.71, 22,                              1, 36.45, 272,                              4, 7.7, 333, 90.0,                              0
99.88, 2, 2.76, 22,                              1, 36.49, 272,                              4, 7.75, 335, 90.0,                              0
99.92, 2, 2.8, 23,                              1, 36.54, 273,                              4, 7.8, 337, 90.0,                              0
99.97, 2, 2.85, 23,                              1, 36.58, 273,                              4, 7.84, 339, 90.0,                              0
100.02, 2, 2.89, 24,                              1, 36.63, 273,                              4, 7.89, 341, 90.0,                              0
100.06, 2, 2.94, 24,                              1, 36.68, 274,                              4, 7.93, 343, 90.0,                              0
100.11, 2, 2.99, 24,                              1, 36.72, 274,                              4, 7.98, 345, 90.0,                              0
100.15, 2, 3.03, 25,                              1, 36.77, 274,                              4, 8.02, 347, 90.0,                              0
100.2, 2, 3.08, 25,                              1, 36.81, 275,                              4, 8.07, 349, 90.0,                              0
100.25, 2, 3.12, 25,                              1, 36.86, 275,                              4, 8.12, 351, 90.0,                              0
100.3, 2, 3.18, 26,                              1, 36.91, 275,                              4, 8.17, 353, 90.0,                              0
100.34, 2, 3.22, 26,                              1, 36.96, 276,                              4, 8.22, 355, 90.0,                              0
100.39, 2, 3.27, 27,                              1, 37.0, 276,                              4, 8.26, 357, 90.0,                              0
100.44, 2, 3.32, 27,                              1, 37.05, 276,                              4, 8.31, 359, 90.0,                              0
