Subject ID:, Run Polar:, Run Ecc:, Run Bars:, Polar no. of cycles:, Polar cycle duration:, Eccentricity no. of cycles:, Eccentricity cycle duration:, Bar no. of sweeps:, Bar sweep duration:
Bars, No, No, Yes, 18, 42.667, 15, 51.333, 16, 20
Baseline Duration preceding and following stimualtion: 12 secs
Time, pa_cycle_count, time_through_pa_cycle, pa_angle, ecc_cycle_count, time_through_ecc_cycle, ecc_inner_rad, bar_sweep_count, time_through_bar_sweep, bar_drift_position, bar_orientation, fixation_orientation
154.31, 3, 14.57, 122,                              2, 39.6, 296,                              7, 2.21, 94, 157.5,                              0
154.36, 3, 14.62, 122,                              2, 39.64, 296,                              7, 2.25, 96, 157.5,                              0
154.4, 3, 14.66, 123,                              2, 39.69, 296,                              7, 2.3, 98, 157.5,                              0
154.44, 3, 14.7, 123,                              2, 39.73, 297,                              7, 2.34, 100, 157.5,                              0
154.49, 3, 14.75, 124,                              2, 39.77, 297,                              7, 2.39, 102, 157.5,                              0
154.53, 3, 14.79, 124,                              2, 39.82, 297,                              7, 2.43, 104, 157.5,                              0
154.58, 3, 14.84, 124,                              2, 39.86, 297,                              7, 2.47, 106, 157.5,                              0
154.62, 3, 14.88, 125,                              2, 39.9, 298,                              7, 2.52, 108, 157.5,                              0
154.66, 3, 14.92, 125,                              2, 39.95, 298,                              7, 2.56, 110, 157.5,                              0
154.71, 3, 14.97, 125,                              2, 39.99, 298,                              7, 2.6, 111, 157.5,                              0
154.75, 3, 15.01, 126,                              2, 40.04, 299,                              7, 2.65, 113, 157.5,                              0
154.79, 3, 15.05, 126,                              2, 40.08, 299,                              7, 2.69, 115, 157.5,                              0
154.84, 3, 15.1, 127,                              2, 40.12, 299,                              7, 2.74, 117, 157.5,                              0
154.88, 3, 15.14, 127,                              2, 40.17, 300,                              7, 2.78, 119, 157.5,                              0
154.92, 3, 15.18, 127,                              2, 40.21, 300,                              7, 2.82, 121, 157.5,                              0
154.97, 3, 15.23, 128,                              2, 40.25, 300,                              7, 2.87, 123, 157.5,                              0
155.01, 3, 15.27, 128,                              2, 40.3, 301,                              7, 2.91, 125, 157.5,                              0
155.06, 3, 15.32, 128,                              2, 40.34, 301,                              7, 2.96, 127, 157.5,                              0
155.1, 3, 15.36, 129,                              2, 40.39, 301,                              7, 3.0, 129, 157.5,                              0
155.14, 3, 15.4, 129,                              2, 40.43, 302,                              7, 3.04, 130, 157.5,                              0
155.19, 3, 15.45, 129,                              2, 40.47, 302,                              7, 3.09, 132, 157.5,                              0
155.23, 3, 15.49, 130,                              2, 40.52, 302,                              7, 3.13, 134, 157.5,                              0
155.29, 3, 15.55, 130,                              2, 40.57, 303,                              7, 3.19, 137, 157.5,                              0
155.33, 3, 15.59, 131,                              2, 40.62, 303,                              7, 3.23, 139, 157.5,                              0
155.38, 3, 15.64, 131,                              2, 40.66, 303,                              7, 3.27, 140, 157.5,                              0
155.42, 3, 15.68, 131,                              2, 40.7, 304,                              7, 3.32, 142, 157.5,                              0
155.46, 3, 15.72, 132,                              2, 40.75, 304,                              7, 3.36, 144, 157.5,                              0
155.51, 3, 15.77, 132,                              2, 40.79, 304,                              7, 3.4, 146, 157.5,                              0
155.55, 3, 15.81, 133,                              2, 40.84, 305,                              7, 3.45, 148, 157.5,                              0
155.59, 3, 15.85, 133,                              2, 40.88, 305,                              7, 3.49, 150, 157.5,                              0
155.64, 3, 15.9, 133,                              2, 40.92, 305,                              7, 3.53, 152, 157.5,                              0
155.68, 3, 15.94, 134,                              2, 40.97, 306,                              7, 3.58, 154, 157.5,                              0
155.72, 3, 15.98, 134,                              2, 41.01, 306,                              7, 3.62, 156, 157.5,                              0
155.77, 3, 16.03, 134,                              2, 41.05, 306,                              7, 3.66, 157, 157.5,                              0
155.81, 3, 16.07, 135,                              2, 41.1, 307,                              7, 3.71, 159, 157.5,                              0
155.85, 3, 16.11, 135,                              2, 41.14, 307,                              7, 3.75, 161, 157.5,                              0
155.9, 3, 16.16, 135,                              2, 41.18, 307,                              7, 3.8, 163, 157.5,                              0
155.94, 3, 16.2, 136,                              2, 41.23, 308,                              7, 3.84, 165, 157.5,                              0
155.99, 3, 16.25, 136,                              2, 41.27, 308,                              7, 3.88, 167, 157.5,                              0
156.03, 3, 16.29, 137,                              2, 41.32, 308,                              7, 3.93, 169, 157.5,                              0
156.07, 3, 16.33, 137,                              2, 41.36, 309,                              7, 3.97, 171, 157.5,                              0
156.12, 3, 16.38, 137,                              2, 41.4, 309,                              7, 4.01, 173, 157.5,                              0
156.16, 3, 16.42, 138,                              2, 41.44, 309,                              7, 4.06, 174, 157.5,                              0
156.2, 3, 16.46, 138,                              2, 41.49, 310,                              7, 4.1, 176, 157.5,                              0
156.25, 3, 16.51, 138,                              2, 41.53, 310,                              7, 4.15, 178, 157.5,                              0
156.29, 3, 16.55, 139,                              2, 41.57, 310,                              7, 4.19, 180, 157.5,                              0
156.33, 3, 16.59, 139,                              2, 41.62, 311,                              7, 4.23, 182, 157.5,                              0
156.38, 3, 16.64, 140,                              2, 41.66, 311,                              7, 4.28, 184, 157.5,                              0
156.42, 3, 16.68, 140,                              2, 41.71, 311,                              7, 4.32, 186, 157.5,                              0
156.46, 3, 16.72, 140,                              2, 41.75, 312,                              7, 4.36, 188, 157.5,                              0
156.51, 3, 16.77, 141,                              2, 41.79, 312,                              7, 4.4, 190, 157.5,                              0
156.55, 3, 16.81, 141,                              2, 41.84, 312,                              7, 4.45, 191, 157.5,                              0
156.59, 3, 16.85, 141,                              2, 41.88, 313,                              7, 4.49, 193, 157.5,                              0
156.64, 3, 16.9, 142,                              2, 41.92, 313,                              7, 4.53, 195, 157.5,                              0
156.68, 3, 16.94, 142,                              2, 41.97, 313,                              7, 4.58, 197, 157.5,                              0
156.72, 3, 16.98, 142,                              2, 42.01, 314,                              7, 4.62, 199, 157.5,                              0
156.77, 3, 17.03, 143,                              2, 42.05, 314,                              7, 4.66, 201, 157.5,                              0
156.81, 3, 17.07, 143,                              2, 42.1, 314,                              7, 4.71, 203, 157.5,                              0
156.85, 3, 17.11, 144,                              2, 42.14, 315,                              7, 4.75, 205, 157.5,                              0
156.9, 3, 17.16, 144,                              2, 42.18, 315,                              7, 4.79, 207, 157.5,                              0
156.94, 3, 17.2, 144,                              2, 42.23, 315,                              7, 4.84, 208, 157.5,                              0
156.99, 3, 17.25, 145,                              2, 42.27, 316,                              7, 4.88, 210, 157.5,                              0
157.03, 3, 17.29, 145,                              2, 42.32, 316,                              7, 4.93, 212, 157.5,                              0
157.07, 3, 17.33, 145,                              2, 42.36, 316,                              7, 4.97, 214, 157.5,                              0
157.12, 3, 17.38, 146,                              2, 42.4, 317,                              7, 5.01, 216, 157.5,                              0
157.16, 3, 17.42, 146,                              2, 42.45, 317,                              7, 5.06, 218, 157.5,                              0
157.2, 3, 17.46, 146,                              2, 42.49, 317,                              7, 5.1, 220, 157.5,                              0
157.25, 3, 17.51, 147,                              2, 42.53, 317,                              7, 5.15, 222, 157.5,                              0
157.29, 3, 17.55, 147,                              2, 42.58, 318,                              7, 5.19, 224, 157.5,                              0
157.33, 3, 17.59, 148,                              2, 42.62, 318,                              7, 5.23, 225, 157.5,                              0
157.38, 3, 17.64, 148,                              2, 42.66, 318,                              7, 5.28, 227, 157.5,                              0
157.42, 3, 17.68, 148,                              2, 42.71, 319,                              7, 5.32, 229, 157.5,                              0
157.46, 3, 17.72, 149,                              2, 42.75, 319,                              7, 5.36, 231, 157.5,                              0
157.51, 3, 17.77, 149,                              2, 42.79, 319,                              7, 5.41, 233, 157.5,                              0
157.55, 3, 17.81, 149,                              2, 42.84, 320,                              7, 5.45, 235, 157.5,                              0
157.59, 3, 17.85, 150,                              2, 42.88, 320,                              7, 5.49, 237, 157.5,                              0
157.64, 3, 17.9, 150,                              2, 42.93, 320,                              7, 5.54, 239, 157.5,                              0
157.68, 3, 17.94, 151,                              2, 42.97, 321,                              7, 5.58, 241, 157.5,                              45
157.72, 3, 17.99, 151,                              2, 43.01, 321,                              7, 5.62, 242, 157.5,                              45
157.77, 3, 18.03, 151,                              2, 43.05, 321,                              7, 5.67, 244, 157.5,                              45
157.81, 3, 18.07, 152,                              2, 43.1, 322,                              7, 5.71, 246, 157.5,                              45
157.85, 3, 18.11, 152,                              2, 43.14, 322,                              7, 5.75, 248, 157.5,                              45
157.9, 3, 18.16, 152,                              2, 43.18, 322,                              7, 5.79, 250, 157.5,                              45
157.94, 3, 18.2, 153,                              2, 43.23, 323,                              7, 5.84, 252, 157.5,                              45
157.98, 3, 18.24, 153,                              2, 43.27, 323,                              7, 5.88, 254, 157.5,                              45
158.03, 3, 18.29, 153,                              2, 43.31, 323,                              7, 5.92, 255, 157.5,                              45
158.07, 3, 18.33, 154,                              2, 43.35, 324,                              7, 5.97, 257, 157.5,                              45
158.11, 3, 18.37, 154,                              2, 43.4, 324,                              7, 6.01, 259, 157.5,                              45
158.15, 3, 18.41, 155,                              2, 43.44, 324,                              7, 6.05, 261, 157.5,                              45
158.19, 3, 18.45, 155,                              2, 43.48, 325,                              7, 6.09, 263, 157.5,                              45
158.24, 3, 18.5, 155,                              2, 43.52, 325,                              7, 6.14, 265, 157.5,                              45
158.28, 3, 18.54, 156,                              2, 43.57, 325,                              7, 6.18, 267, 157.5,                              45
158.32, 3, 18.58, 156,                              2, 43.61, 326,                              7, 6.22, 268, 157.5,                              45
158.36, 3, 18.62, 156,                              2, 43.65, 326,                              7, 6.26, 270, 157.5,                              45
158.41, 3, 18.67, 157,                              2, 43.69, 326,                              7, 6.31, 272, 157.5,                              45
158.45, 3, 18.71, 157,                              2, 43.74, 326,                              7, 6.35, 274, 157.5,                              45
158.49, 3, 18.75, 157,                              2, 43.78, 327,                              7, 6.39, 276, 157.5,                              45
158.53, 3, 18.79, 158,                              2, 43.82, 327,                              7, 6.43, 278, 157.5,                              45
158.58, 3, 18.84, 158,                              2, 43.86, 327,                              7, 6.48, 279, 157.5,                              45
158.62, 3, 18.88, 158,                              2, 43.91, 328,                              7, 6.52, 281, 157.5,                              45
158.66, 3, 18.92, 159,                              2, 43.95, 328,                              7, 6.56, 283, 157.5,                              45
158.71, 3, 18.97, 159,                              2, 43.99, 328,                              7, 6.6, 285, 157.5,                              45
158.75, 3, 19.01, 160,                              2, 44.04, 329,                              7, 6.65, 287, 157.5,                              45
158.79, 3, 19.05, 160,                              2, 44.08, 329,                              7, 6.69, 289, 157.5,                              45
158.83, 3, 19.09, 160,                              2, 44.12, 329,                              7, 6.73, 291, 157.5,                              45
158.88, 3, 19.14, 161,                              2, 44.17, 330,                              7, 6.78, 292, 157.5,                              45
158.92, 3, 19.18, 161,                              2, 44.21, 330,                              7, 6.82, 294, 157.5,                              45
158.96, 3, 19.22, 161,                              2, 44.25, 330,                              7, 6.86, 296, 157.5,                              45
159.01, 3, 19.27, 162,                              2, 44.29, 331,                              7, 6.91, 298, 157.5,                              45
159.05, 3, 19.31, 162,                              2, 44.34, 331,                              7, 6.95, 300, 157.5,                              45
159.09, 3, 19.35, 162,                              2, 44.38, 331,                              7, 6.99, 302, 157.5,                              45
159.13, 3, 19.39, 163,                              2, 44.42, 332,                              7, 7.03, 304, 157.5,                              45
159.18, 3, 19.44, 163,                              2, 44.47, 332,                              7, 7.08, 305, 157.5,                              45
159.22, 3, 19.48, 164,                              2, 44.51, 332,                              7, 7.12, 307, 157.5,                              45
159.26, 3, 19.52, 164,                              2, 44.55, 333,                              7, 7.16, 309, 157.5,                              45
159.3, 3, 19.56, 164,                              2, 44.59, 333,                              7, 7.2, 311, 157.5,                              45
159.35, 3, 19.61, 165,                              2, 44.63, 333,                              7, 7.25, 313, 157.5,                              45
159.39, 3, 19.65, 165,                              2, 44.68, 334,                              7, 7.29, 315, 157.5,                              45
159.43, 3, 19.69, 165,                              2, 44.72, 334,                              7, 7.33, 317, 157.5,                              45
159.48, 3, 19.74, 166,                              2, 44.76, 334,                              7, 7.37, 318, 157.5,                              45
159.52, 3, 19.78, 166,                              2, 44.8, 334,                              7, 7.42, 320, 157.5,                              45
159.56, 3, 19.82, 166,                              2, 44.85, 335,                              7, 7.46, 322, 157.5,                              45
159.6, 3, 19.86, 167,                              2, 44.89, 335,                              7, 7.5, 324, 157.5,                              45
159.65, 3, 19.91, 167,                              2, 44.93, 335,                              7, 7.54, 326, 157.5,                              45
159.69, 3, 19.95, 167,                              2, 44.97, 336,                              7, 7.58, 328, 157.5,                              45
159.73, 3, 19.99, 168,                              2, 45.02, 336,                              7, 7.63, 329, 157.5,                              45
159.77, 3, 20.03, 168,                              2, 45.06, 336,                              7, 7.67, 331, 157.5,                              45
159.81, 3, 20.07, 169,                              2, 45.1, 337,                              7, 7.71, 333, 157.5,                              45
159.86, 3, 20.12, 169,                              2, 45.14, 337,                              7, 7.76, 335, 157.5,                              45
159.9, 3, 20.16, 169,                              2, 45.19, 337,                              7, 7.8, 337, 157.5,                              45
159.94, 3, 20.2, 170,                              2, 45.23, 338,                              7, 7.84, 339, 157.5,                              45
159.99, 3, 20.25, 170,                              2, 45.27, 338,                              7, 7.88, 341, 157.5,                              45
160.03, 3, 20.29, 170,                              2, 45.31, 338,                              7, 7.93, 342, 157.5,                              45
160.07, 3, 20.33, 171,                              2, 45.36, 339,                              7, 7.97, 344, 157.5,                              45
160.11, 3, 20.37, 171,                              2, 45.4, 339,                              7, 8.01, 346, 157.5,                              45
160.16, 3, 20.42, 171,                              2, 45.44, 339,                              7, 8.06, 348, 157.5,                              45
160.21, 3, 20.47, 172,                              2, 45.49, 340,                              7, 8.1, 350, 157.5,                              45
160.25, 3, 20.51, 172,                              2, 45.54, 340,                              7, 8.15, 352, 157.5,                              45
160.29, 3, 20.55, 173,                              2, 45.58, 340,                              7, 8.19, 354, 157.5,                              45
160.33, 3, 20.59, 173,                              2, 45.62, 341,                              7, 8.23, 356, 157.5,                              45
160.38, 3, 20.64, 173,                              2, 45.67, 341,                              7, 8.28, 358, 157.5,                              45
160.42, 3, 20.68, 174,                              2, 45.71, 341,                              7, 8.32, 360, 157.5,                              45
160.47, 3, 20.73, 174,                              2, 45.75, 342,                              7, 8.36, 361, 157.5,                              45
160.51, 3, 20.77, 174,                              2, 45.8, 342,                              7, 8.41, 363, 157.5,                              45
160.56, 3, 20.82, 175,                              2, 45.84, 342,                              7, 8.45, 365, 157.5,                              45
160.6, 3, 20.86, 175,                              2, 45.89, 343,                              7, 8.5, 367, 157.5,                              45
160.64, 3, 20.9, 176,                              2, 45.93, 343,                              7, 8.54, 369, 157.5,                              45
160.69, 3, 20.95, 176,                              2, 45.97, 343,                              7, 8.59, 371, 157.5,                              45
160.73, 3, 20.99, 176,                              2, 46.02, 344,                              7, 8.63, 373, 157.5,                              45
160.77, 3, 21.03, 177,                              2, 46.06, 344,                              7, 8.67, 375, 157.5,                              45
160.82, 3, 21.08, 177,                              2, 46.1, 344,                              7, 8.71, 377, 157.5,                              45
160.86, 3, 21.12, 177,                              2, 46.14, 344,                              7, 8.76, 378, 157.5,                              45
160.9, 3, 21.16, 178,                              2, 46.19, 345,                              7, 8.8, 380, 157.5,                              45
160.95, 3, 21.21, 178,                              2, 46.23, 345,                              7, 8.85, 382, 157.5,                              45
160.99, 3, 21.25, 178,                              2, 46.27, 345,                              7, 8.89, 384, 157.5,                              45
161.03, 3, 21.29, 179,                              2, 46.32, 346,                              7, 8.93, 386, 157.5,                              45
161.09, 3, 21.35, 179,                              2, 46.37, 346,                              7, 8.99, 388, 157.5,                              45
161.13, 3, 21.39, 180,                              2, 46.42, 347,                              7, 9.03, 390, 157.5,                              45
161.17, 3, 21.43, 180,                              2, 46.46, 347,                              7, 9.07, 392, 157.5,                              45
161.21, 3, 21.47, 180,                              2, 46.5, 347,                              7, 9.11, 394, 157.5,                              45
161.26, 3, 21.52, 181,                              2, 46.54, 347,                              7, 9.16, 396, 157.5,                              45
161.3, 3, 21.56, 181,                              2, 46.59, 348,                              7, 9.2, 398, 157.5,                              45
161.34, 3, 21.6, 181,                              2, 46.63, 348,                              7, 9.24, 399, 157.5,                              45
161.39, 3, 21.65, 182,                              2, 46.67, 348,                              7, 9.29, 401, 157.5,                              45
161.43, 3, 21.69, 182,                              2, 46.72, 349,                              7, 9.33, 403, 157.5,                              45
161.47, 3, 21.73, 183,                              2, 46.76, 349,                              7, 9.37, 405, 157.5,                              45
161.52, 3, 21.78, 183,                              2, 46.8, 349,                              7, 9.42, 407, 157.5,                              45
161.56, 3, 21.82, 183,                              2, 46.85, 350,                              7, 9.46, 409, 157.5,                              45
161.6, 3, 21.86, 184,                              2, 46.89, 350,                              7, 9.5, 411, 157.5,                              45
161.65, 3, 21.91, 184,                              2, 46.94, 350,                              7, 9.55, 413, 157.5,                              45
161.69, 3, 21.95, 184,                              2, 46.98, 351,                              7, 9.59, 415, 157.5,                              0
161.74, 3, 22.0, 185,                              2, 47.03, 351,                              7, 9.64, 417, 157.5,                              0
161.78, 3, 22.04, 185,                              2, 47.07, 351,                              7, 9.68, 419, 157.5,                              0
161.83, 3, 22.09, 185,                              2, 47.11, 352,                              7, 9.73, 420, 157.5,                              0
161.87, 3, 22.13, 186,                              2, 47.16, 352,                              7, 9.77, 422, 157.5,                              0
161.92, 3, 22.18, 186,                              2, 47.2, 352,                              7, 9.81, 424, 157.5,                              0
161.96, 3, 22.22, 187,                              2, 47.25, 353,                              7, 9.86, 426, 157.5,                              0
162.01, 3, 22.27, 187,                              2, 47.29, 353,                              7, 9.91, 428, 157.5,                              0
162.05, 3, 22.31, 187,                              2, 47.34, 353,                              7, 9.95, 430, 157.5,                              0
162.1, 3, 22.36, 188,                              2, 47.38, 354,                              7, 10.0, 432, 157.5,                              0
162.14, 3, 22.4, 188,                              2, 47.43, 354,                              7, 10.04, 434, 157.5,                              0
162.19, 3, 22.45, 189,                              2, 47.47, 354,                              7, 10.08, 436, 157.5,                              0
162.23, 3, 22.49, 189,                              2, 47.52, 355,                              7, 10.13, 438, 157.5,                              0
162.28, 3, 22.54, 189,                              2, 47.56, 355,                              7, 10.17, 440, 157.5,                              0
162.32, 3, 22.58, 190,                              2, 47.61, 355,                              7, 10.22, 442, 157.5,                              0
162.36, 3, 22.62, 190,                              2, 47.65, 356,                              7, 10.26, 444, 157.5,                              0
162.41, 3, 22.67, 190,                              2, 47.69, 356,                              7, 10.31, 446, 157.5,                              0
162.45, 3, 22.71, 191,                              2, 47.74, 356,                              7, 10.35, 448, 157.5,                              0
162.5, 3, 22.76, 191,                              2, 47.78, 357,                              7, 10.4, 450, 157.5,                              0
162.54, 3, 22.8, 192,                              2, 47.83, 357,                              7, 10.44, 451, 157.5,                              0
162.59, 3, 22.85, 192,                              2, 47.87, 357,                              7, 10.48, 453, 157.5,                              0
162.63, 3, 22.89, 192,                              2, 47.92, 358,                              7, 10.53, 455, 157.5,                              0
162.68, 3, 22.94, 193,                              2, 47.96, 358,                              7, 10.57, 457, 157.5,                              0
162.73, 3, 22.99, 193,                              2, 48.02, 359,                              7, 10.63, 460, 157.5,                              0
162.78, 3, 23.04, 194,                              2, 48.06, 359,                              7, 10.68, 462, 157.5,                              0
162.82, 3, 23.08, 194,                              2, 48.11, 359,                              7, 10.72, 464, 157.5,                              0
162.87, 3, 23.13, 194,                              2, 48.15, 360,                              7, 10.76, 466, 157.5,                              0
162.91, 3, 23.17, 195,                              2, 48.2, 360,                              7, 10.81, 468, 157.5,                              0
162.96, 3, 23.22, 195,                              2, 48.24, 360,                              7, 10.86, 469, 157.5,                              0
163.0, 3, 23.26, 195,                              2, 48.29, 361,                              7, 10.9, 471, 157.5,                              0
163.05, 3, 23.31, 196,                              2, 48.33, 361,                              7, 10.95, 473, 157.5,                              0
163.09, 3, 23.35, 196,                              2, 48.38, 361,                              7, 10.99, 475, 157.5,                              0
163.13, 3, 23.39, 197,                              2, 48.42, 362,                              7, 11.03, 477, 157.5,                              0
163.18, 3, 23.44, 197,                              2, 48.46, 362,                              7, 11.08, 479, 157.5,                              0
163.22, 3, 23.48, 197,                              2, 48.51, 362,                              7, 11.12, 481, 157.5,                              0
163.26, 3, 23.52, 198,                              2, 48.55, 362,                              7, 11.16, 483, 157.5,                              0
163.31, 3, 23.57, 198,                              2, 48.6, 363,                              7, 11.21, 485, 157.5,                              0
163.35, 3, 23.61, 198,                              2, 48.64, 363,                              7, 11.25, 487, 157.5,                              0
163.4, 3, 23.66, 199,                              2, 48.68, 363,                              7, 11.3, 489, 157.5,                              0
163.44, 3, 23.7, 199,                              2, 48.73, 364,                              7, 11.34, 491, 157.5,                              0
163.49, 3, 23.75, 200,                              2, 48.77, 364,                              7, 11.39, 493, 157.5,                              0
163.53, 3, 23.79, 200,                              2, 48.82, 364,                              7, 11.43, 494, 157.5,                              0
163.58, 3, 23.84, 200,                              2, 48.86, 365,                              7, 11.47, 496, 157.5,                              0
163.62, 3, 23.88, 201,                              2, 48.9, 365,                              7, 11.52, 498, 157.5,                              0
163.66, 3, 23.92, 201,                              2, 48.95, 365,                              7, 11.56, 500, 157.5,                              0
163.71, 3, 23.97, 201,                              2, 48.99, 366,                              7, 11.61, 502, 157.5,                              45
163.75, 3, 24.01, 202,                              2, 49.04, 366,                              7, 11.65, 504, 157.5,                              45
163.8, 3, 24.06, 202,                              2, 49.08, 366,                              7, 11.69, 506, 157.5,                              45
163.84, 3, 24.1, 202,                              2, 49.13, 367,                              7, 11.74, 508, 157.5,                              45
163.88, 3, 24.14, 203,                              2, 49.17, 367,                              7, 11.78, 510, 157.5,                              45
163.93, 3, 24.19, 203,                              2, 49.21, 367,                              7, 11.82, 512, 157.5,                              45
163.97, 3, 24.23, 204,                              2, 49.26, 368,                              7, 11.87, 514, 157.5,                              45
164.02, 3, 24.28, 204,                              2, 49.3, 368,                              7, 11.91, 515, 157.5,                              45
164.06, 3, 24.32, 204,                              2, 49.35, 368,                              7, 11.96, 517, 157.5,                              45
164.1, 3, 24.36, 205,                              2, 49.39, 369,                              7, 12.0, 519, 157.5,                              45
164.15, 3, 24.41, 205,                              2, 49.43, 369,                              7, 12.05, 521, 157.5,                              45
164.19, 3, 24.45, 205,                              2, 49.48, 369,                              7, 12.09, 523, 157.5,                              45
164.23, 3, 24.49, 206,                              2, 49.52, 370,                              7, 12.13, 525, 157.5,                              45
164.28, 3, 24.54, 206,                              2, 49.56, 370,                              7, 12.18, 527, 157.5,                              45
164.32, 3, 24.58, 207,                              2, 49.61, 370,                              7, 12.22, 529, 157.5,                              45
164.36, 3, 24.62, 207,                              2, 49.65, 371,                              7, 12.26, 531, 157.5,                              45
164.41, 3, 24.67, 207,                              2, 49.7, 371,                              7, 12.31, 533, 157.5,                              45
164.45, 3, 24.71, 208,                              2, 49.74, 371,                              7, 12.35, 534, 157.5,                              45
164.5, 3, 24.76, 208,                              2, 49.78, 372,                              7, 12.39, 536, 157.5,                              45
164.54, 3, 24.8, 208,                              2, 49.83, 372,                              7, 12.44, 538, 157.5,                              45
164.58, 3, 24.84, 209,                              2, 49.87, 372,                              7, 12.48, 540, 157.5,                              45
164.63, 3, 24.89, 209,                              2, 49.91, 373,                              7, 12.52, 542, 157.5,                              45
164.67, 3, 24.93, 209,                              2, 49.95, 373,                              7, 12.57, 544, 157.5,                              45
164.71, 3, 24.97, 210,                              2, 50.0, 373,                              7, 12.61, 546, 157.5,                              45
164.76, 3, 25.02, 210,                              2, 50.04, 374,                              7, 12.65, 548, 157.5,                              45
164.8, 3, 25.06, 211,                              2, 50.08, 374,                              7, 12.7, 550, 157.5,                              45
164.84, 3, 25.1, 211,                              2, 50.13, 374,                              7, 12.74, 551, 157.5,                              45
164.89, 3, 25.15, 211,                              2, 50.17, 375,                              7, 12.79, 553, 157.5,                              45
164.93, 3, 25.19, 212,                              2, 50.22, 375,                              7, 12.83, 555, 157.5,                              45
164.97, 3, 25.23, 212,                              2, 50.26, 375,                              7, 12.87, 557, 157.5,                              45
165.02, 3, 25.28, 212,                              2, 50.3, 376,                              7, 12.92, 559, 157.5,                              45
165.06, 3, 25.32, 213,                              2, 50.35, 376,                              7, 12.96, 561, 157.5,                              45
165.1, 3, 25.36, 213,                              2, 50.39, 376,                              7, 13.0, 563, 157.5,                              45
165.15, 3, 25.41, 214,                              2, 50.44, 377,                              7, 13.05, 565, 157.5,                              45
165.19, 3, 25.45, 214,                              2, 50.48, 377,                              7, 13.09, 567, 157.5,                              45
165.23, 3, 25.49, 214,                              2, 50.52, 377,                              7, 13.13, 568, 157.5,                              45
165.28, 3, 25.54, 215,                              2, 50.56, 378,                              7, 13.18, 570, 157.5,                              45
165.32, 3, 25.58, 215,                              2, 50.61, 378,                              7, 13.22, 572, 157.5,                              45
165.36, 3, 25.62, 215,                              2, 50.65, 378,                              7, 13.26, 574, 157.5,                              45
165.41, 3, 25.67, 216,                              2, 50.7, 379,                              7, 13.31, 576, 157.5,                              45
165.45, 3, 25.71, 216,                              2, 50.74, 379,                              7, 13.35, 578, 157.5,                              45
165.5, 3, 25.76, 216,                              2, 50.78, 379,                              7, 13.39, 580, 157.5,                              45
165.54, 3, 25.8, 217,                              2, 50.83, 380,                              7, 13.44, 582, 157.5,                              45
165.58, 3, 25.84, 217,                              2, 50.87, 380,                              7, 13.48, 584, 157.5,                              45
165.63, 3, 25.89, 218,                              2, 50.91, 380,                              7, 13.52, 585, 157.5,                              45
165.67, 3, 25.93, 218,                              2, 50.95, 380,                              7, 13.57, 587, 157.5,                              45
165.71, 3, 25.97, 218,                              2, 51.0, 381,                              7, 13.61, 589, 157.5,                              45
165.75, 3, 26.01, 219,                              2, 51.04, 381,                              7, 13.65, 591, 157.5,                              45
165.8, 3, 26.06, 219,                              2, 51.08, 381,                              7, 13.7, 593, 157.5,                              45
165.84, 3, 26.1, 219,                              2, 51.13, 382,                              7, 13.74, 595, 157.5,                              45
165.89, 3, 26.15, 220,                              2, 51.17, 382,                              7, 13.78, 597, 157.5,                              45
165.93, 3, 26.19, 220,                              2, 51.21, 382,                              7, 13.83, 599, 157.5,                              45
165.97, 3, 26.23, 220,                              2, 51.26, 383,                              7, 13.87, 600, 157.5,                              45
166.02, 3, 26.28, 221,                              2, 51.3, 383,                              7, 13.91, 602, 157.5,                              45
166.06, 3, 26.32, 221,                              2, 51.34, 383,                              7, 13.96, 604, 157.5,                              45
166.1, 3, 26.36, 222,                              3, 0.02, 384,                              7, 14.0, 606, 157.5,                              45
166.15, 3, 26.41, 222,                              3, 0.07, 0,                              7, 14.04, 608, 157.5,                              45
166.19, 3, 26.45, 222,                              3, 0.11, 0,                              7, 14.09, 610, 157.5,                              45
166.23, 3, 26.49, 223,                              3, 0.15, 0,                              7, 14.13, 612, 157.5,                              45
166.27, 3, 26.53, 223,                              3, 0.2, 1,                              7, 14.17, 613, 157.5,                              45
166.32, 3, 26.58, 223,                              3, 0.24, 1,                              7, 14.21, 615, 157.5,                              45
166.36, 3, 26.62, 224,                              3, 0.28, 1,                              7, 14.26, 617, 157.5,                              45
166.4, 3, 26.66, 224,                              3, 0.32, 2,                              7, 14.3, 619, 157.5,                              45
166.45, 3, 26.71, 224,                              3, 0.37, 2,                              7, 14.34, 621, 157.5,                              45
166.49, 3, 26.75, 225,                              3, 0.41, 2,                              7, 14.39, 623, 157.5,                              45
166.53, 3, 26.79, 225,                              3, 0.45, 3,                              7, 14.43, 625, 157.5,                              45
166.58, 3, 26.84, 226,                              3, 0.5, 3,                              7, 14.47, 627, 157.5,                              45
166.62, 3, 26.88, 226,                              3, 0.54, 3,                              7, 14.52, 628, 157.5,                              45
166.66, 3, 26.92, 226,                              3, 0.59, 4,                              7, 14.56, 630, 157.5,                              45
166.71, 3, 26.97, 227,                              3, 0.63, 4,                              7, 14.6, 632, 157.5,                              45
166.75, 3, 27.01, 227,                              3, 0.67, 4,                              7, 14.65, 634, 157.5,                              45
